"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
16177,"YQW","North Battleford Airport","North Battleford, Canada","Canada",52.76916667,-108.24444444,1,
16178,"YQX","Gander International","Gander, Canada","Canada",48.94666667,-54.56333333,0,
16178,"YQX","Gander International","Gander, Canada","Canada",48.93694444,-54.56805556,1,
16179,"YQY","Sydney Airport","Sydney, Canada","Canada",46.16666667,-60.05000000,0,
16179,"YQY","Sydney Airport","Sydney, Canada","Canada",46.16138889,-60.04805556,1,
16180,"YQZ","Quesnel Airport","Quesnel, Canada","Canada",53.02666667,-122.50972222,0,
16180,"YQZ","Quesnel Airport","Quesnel, Canada","Canada",53.02611111,-122.51027778,1,
16181,"YRB","Resolute Airport","Resolute, Canada","Canada",74.71694444,-94.96944444,0,
16181,"YRB","Resolute Bay Airport","Resolute Bay, Canada","Canada",74.71694444,-94.96944444,1,
16182,"YRC","St Honore","Chicoutimi, Canada","Canada",48.52083333,-71.05055556,1,
16183,"YRD","Dean River Airport","Dean River, Canada","Canada",52.81666667,-126.96666667,1,
16184,"YRJ","Roberval Airport","Roberval, Canada","Canada",48.51666667,-72.26666667,0,
16184,"YRJ","Roberval Airport","Roberval, Canada","Canada",48.52083333,-72.26666667,0,
16184,"YRJ","Roberval Airport","Roberval, Canada","Canada",48.52000000,-72.26555556,0,
16184,"YRJ","Roberval Airport","Roberval, Canada","Canada",48.52000000,-72.26583333,1,
16185,"YRL","Red Lake Airport","Red Lake, Canada","Canada",51.06388889,-93.80000000,0,
16185,"YRL","Red Lake Airport","Red Lake, Canada","Canada",51.06722222,-93.79305556,1,
16186,"YRQ","Trois Rivieres Airport","Trois Rivieres, Canada","Canada",46.35138889,-72.67777778,0,
16186,"YRQ","Trois Rivieres Airport","Trois Rivieres, Canada","Canada",46.35166667,-72.68055556,1,
16187,"YRT","Rankin Inlet Airport","Rankin Inlet, Canada","Canada",62.81138889,-92.11583333,0,
16187,"YRT","Rankin Inlet Airport","Rankin Inlet, Canada","Canada",62.81138889,-92.11583333,0,
16187,"YRT","Rankin Inlet Airport","Rankin Inlet, Canada","Canada",62.81055556,-92.11472222,1,
16188,"YSB","Sudbury Airport","Sudbury, Canada","Canada",46.62694444,-80.79805556,0,
16188,"YSB","Sudbury Airport","Sudbury, Canada","Canada",46.62555556,-80.79777778,1,
16189,"YSC","Sherbrooke Airport","Sherbrooke, Canada","Canada",45.43805556,-71.69055556,0,
16189,"YSC","Sherbrooke Airport","Sherbrooke, Canada","Canada",45.43861111,-71.69138889,1,
16190,"YSF","Stony Rapids Airport","Stony Rapids, Canada","Canada",59.25000000,-105.83333333,0,
16190,"YSF","Stony Rapids Airport","Stony Rapids, Canada","Canada",59.25027778,-105.84138889,1,
16191,"YSJ","Saint John Airport","Saint John, Canada","Canada",45.31666667,-65.88333333,0,
16191,"YSJ","Saint John Airport","Saint John, Canada","Canada",45.31611111,-65.89027778,1,
16192,"YSL","St Leonard Cyr","St. Leonard, Canada","Canada",47.18000000,-67.89277778,1,
16193,"YSM","Fort Smith Airport","Fort Smith, Canada","Canada",60.01666667,-111.96666667,0,
16193,"YSM","Fort Smith Airport","Fort Smith, Canada","Canada",60.02027778,-111.96194444,1,
16194,"YSN","Salmon Arm Airport","Salmon Arm, Canada","Canada",50.68277778,-119.23250000,0,
16194,"YSN","Salmon Arm Airport","Salmon Arm, Canada","Canada",50.68250000,-119.22861111,1,
16195,"YSP","Marathon Airport","Marathon, Canada","Canada",48.75527778,-86.34444444,0,
16195,"YSP","Marathon Airport","Marathon, Canada","Canada",48.75722222,-86.34583333,1,
16196,"YSR","Nanisivik Airport","Nanisivik, Canada","Canada",72.98222222,-84.61361111,0,
16196,"YSR","Nanisivik Airport","Nanisivik, Canada","Canada",72.98222222,-84.61361111,1,
16197,"YST","St. Theresa Point Airport","St. Theresa Point, Canada","Canada",53.84583333,-94.84972222,0,
16197,"YST","St. Theresa Point Airport","St. Theresa Point, Canada","Canada",53.84555556,-94.85222222,1,
16198,"YSU","Summerside Airport","Summerside, Canada","Canada",46.43333333,-63.83333333,0,
16198,"YSU","Summerside Airport","Summerside, Canada","Canada",46.44055556,-63.83361111,1,
16199,"YSV","Saglek Airport","Saglek, Canada","Canada",58.47222222,-62.66666667,0,
16199,"YSV","Saglek Airport","Saglek, Canada","Canada",58.47444444,-62.65361111,1,
16201,"YTA","Pembroke Airport","Pembroke, Canada","Canada",45.86166667,-77.24944444,0,
16201,"YTA","Pembroke Airport","Pembroke, Canada","Canada",45.86444444,-77.25166667,0,
16201,"YTA","Pembroke Airport","Pembroke, Canada","Canada",45.86444444,-77.25138889,1,
16202,"YTE","Cape Dorset Airport","Cape Dorset, Canada","Canada",64.23000000,-76.52666667,0,
16202,"YTE","Cape Dorset Airport","Cape Dorset, Canada","Canada",64.23000000,-76.52666667,0,
16202,"YTE","Cape Dorset Airport","Cape Dorset, Canada","Canada",64.23027778,-76.52472222,1,
16203,"YTF","Chesterfield Inlet","Alma, Canada","Canada",48.50888889,-71.64194444,1,
16204,"YTG","Sullivan Bay Water Aerodrome","Sullivan Bay, Canada","Canada",50.88333333,-126.80000000,1,
16205,"YTH","Thompson Airport","Thompson, Canada","Canada",55.80333333,-97.86250000,0,
16205,"YTH","Thompson Airport","Thompson, Canada","Canada",55.80472222,-97.86250000,1,
16206,"YTJ","Terrace Bay Airport","Terrace Bay, Canada","Canada",48.81333333,-87.09944444,1,
16207,"YTL","Big Trout Lake Airport","Big Trout Lake, Canada","Canada",53.81722222,-89.89583333,0,
16207,"YTL","Big Trout Lake Airport","Big Trout Lake, Canada","Canada",53.81777778,-89.89694444,1,
16208,"YTM","Mont-Tremblant International","La Macaza, Canada","Canada",46.41250000,-74.77944444,0,
16208,"YTM","Mont-Tremblant International","La Macaza, Canada","Canada",46.40944444,-74.78000000,0,
16208,"YTM","Mont-Tremblant International","La Macaza, Canada","Canada",46.40916667,-74.78000000,1,
16209,"YTN","Riviere Au Tonnerre","Riviere-au-Tonnerre, Canada","Canada",50.28333333,-64.75000000,1,
16210,"YTO","Toronto Metropolitan Area","Toronto, Canada","Canada",43.74416667,-79.38305556,1,
16211,"YTP","Tofino Seaplane Base","Tofino, Canada","Canada",49.15000000,-125.40000000,1,
16212,"YTQ","Tasiujaq","Tasiujuaq, Canada","Canada",58.66777778,-69.95583333,1,
16213,"YTR","Trenton Airport","Trenton, Canada","Canada",44.11888889,-77.52805556,1,
16214,"YTS","Timmins Airport","Timmins, Canada","Canada",48.56666667,-81.36666667,0,
16214,"YTS","Timmins Airport","Timmins, Canada","Canada",48.56972222,-81.37666667,0,
16214,"YTS","Timmins Airport","Timmins, Canada","Canada",48.57055556,-81.37666667,1,
16215,"YTZ","Toronto Island","Toronto, Canada","Canada",43.62694444,-79.39611111,0,
16215,"YTZ","Billy Bishop Toronto City","Toronto, Canada","Canada",43.62750000,-79.39611111,1,
16216,"YUB","Tuktoyaktuk Airport","Tuktoyaktuk, Canada","Canada",69.43638889,-133.02500000,0,
16216,"YUB","Tuktoyaktuk Airport","Tuktoyaktuk, Canada","Canada",69.43333333,-133.02638889,1,
16217,"YUL","Pierre Elliott Trudeau International","Montreal, Canada","Canada",45.46805556,-73.74138889,0,
16217,"YUL","Pierre Elliott Trudeau International","Montreal, Canada","Canada",45.47055556,-73.74083333,1,
16218,"YUM","Yuma MCAS/Yuma International","Yuma, AZ","United States",32.65666667,-114.60583333,1,
16219,"YUT","Repulse Bay Airport","Repulse Bay, Canada","Canada",66.52138889,-86.22472222,0,
16219,"YUT","Repulse Bay Airport","Repulse Bay, Canada","Canada",66.52138889,-86.22472222,0,
16219,"YUT","Repulse Bay Airport","Repulse Bay, Canada","Canada",66.52055556,-86.22472222,1,
16220,"YUX","Hall Beach Airport","Hall Beach, Canada","Canada",68.77416667,-81.24083333,0,
16220,"YUX","Hall Beach Airport","Hall Beach, Canada","Canada",68.77416667,-81.24083333,0,
16220,"YUX","Hall Beach Airport","Hall Beach, Canada","Canada",68.77583333,-81.24250000,1,
16221,"YUY","Rouyn-Noranda Airport","Rouyn-Noranda, Canada","Canada",48.20555556,-78.83055556,0,
16221,"YUY","Rouyn-Noranda Airport","Rouyn-Noranda, Canada","Canada",48.20611111,-78.83555556,1,
16222,"YVA","Moroni/Iconi","Moroni, Comoros","Comoros",-11.71083333,43.24388889,0,
16222,"YVA","Iconi","Moroni, Comoros","Comoros",-11.71083333,43.24388889,1,
16223,"YVB","Bonaventure Airport","Bonaventure, Canada","Canada",48.07333333,-65.46166667,0,
16223,"YVB","Bonaventure Airport","Bonaventure, Canada","Canada",48.07111111,-65.46027778,1,
16224,"YVC","La Ronge","Lac La Ronge, Canada","Canada",55.14833333,-105.26250000,0,
16224,"YVC","La Ronge","Lac La Ronge, Canada","Canada",55.15138889,-105.26194444,0,
16224,"YVC","La Ronge","Lac La Ronge, Canada","Canada",55.15138889,-105.26694444,1,
16225,"YVN","Cape Dyer Airport","Cape Dyer, Canada","Canada",66.59194444,-61.57333333,0,
16225,"YVN","Cape Dyer Airport","Cape Dyer, Canada","Canada",66.59194444,-61.57333333,1,
16226,"YVO","Val d'Or Airport","Val d'Or, Canada","Canada",48.05277778,-77.78277778,0,
16226,"YVO","Val d'Or Airport","Val d'Or, Canada","Canada",48.05333333,-77.78277778,1,
16227,"YVP","Fort Chimo Airport","Fort Chimo, Canada","Canada",58.10194444,-68.40666667,1,
16228,"YVQ","Norman Wells Airport","Norman Wells, Canada","Canada",65.28333333,-126.80000000,0,
16228,"YVQ","Norman Wells Airport","Norman Wells, Canada","Canada",65.28138889,-126.79861111,1,
16229,"YVR","Vancouver International","Vancouver, Canada","Canada",49.18722222,-123.18527778,0,
16229,"YVR","Vancouver International","Vancouver, Canada","Canada",49.19472222,-123.18388889,1,
16230,"YVT","Buffalo Narrows Airport","Buffalo Narrows, Canada","Canada",55.85000000,-108.48333333,0,
16230,"YVT","Buffalo Narrows Airport","Buffalo Narrows, Canada","Canada",55.84194444,-108.41750000,1,
16231,"YWB","Kangiqsujuaq Wakeham Bay","Kangiqsujuaq, Canada","Canada",61.58861111,-71.92944444,1,
16232,"YWG","James Armstrong Richardson International","Winnipeg, Canada","Canada",49.90000000,-97.23333333,0,
16232,"YWG","James Armstrong Richardson International","Winnipeg, Canada","Canada",49.91000000,-97.24000000,1,
16233,"YWH","Victoria Inner Harbour","Victoria, Canada","Canada",48.42277778,-123.38750000,1,
16234,"YWJ","Fort Franklin Ice Strip","Fort Franklin, Canada","Canada",65.19250000,-123.42888889,0,
16234,"YWJ","Deline Airport","Deline, Canada","Canada",65.21222222,-123.44916667,0,
16234,"YWJ","Deline Airport","Deline, Canada","Canada",65.21111111,-123.43638889,1,
16235,"YWK","Wabush Airport","Wabush, Canada","Canada",52.92250000,-66.87500000,0,
16235,"YWK","Wabush Airport","Wabush, Canada","Canada",52.92277778,-66.86472222,1,
16236,"YWL","Williams Lake Airport","Williams Lake, Canada","Canada",52.18472222,-122.04444444,0,
16236,"YWL","Williams Lake Airport","Williams Lake, Canada","Canada",52.18333333,-122.05416667,1,
16237,"YWQ","Chute-Des-Passes Airport","Chute-Des-Passes, Canada","Canada",49.88722222,-71.25388889,1,
16238,"YWR","White River Airport","White River, Canada","Canada",48.58333333,-85.25000000,1,
16239,"YWY","Wrigley Airport","Wrigley, Canada","Canada",63.21055556,-123.43861111,0,
16239,"YWY","Wrigley Airport","Wrigley, Canada","Canada",63.20972222,-123.43666667,1,
16240,"YXC","Canadian Rockies International","Cranbrook, Canada","Canada",49.61222222,-115.78194444,1,
16241,"YXD","Industrial","Edmonton, Canada","Canada",53.56666667,-113.51666667,0,
16241,"YXD","Edmonton Municipal","Edmonton, Canada","Canada",53.57222222,-113.51333333,0,
16241,"YXD","Edmonton City Centre","Edmonton, Canada","Canada",53.57194444,-113.51944444,1,
16242,"YXE","John G Diefenbaker International","Saskatoon, Canada","Canada",52.16666667,-106.68333333,0,
16242,"YXE","John G Diefenbaker International","Saskatoon, Canada","Canada",52.17083333,-106.69972222,1,
16243,"YXH","Medicine Hat Airport","Medicine Hat, Canada","Canada",50.01583333,-110.72083333,0,
16243,"YXH","Medicine Hat Airport","Medicine Hat, Canada","Canada",50.01888889,-110.72083333,0,
16243,"YXH","Medicine Hat Airport","Medicine Hat, Canada","Canada",50.01888889,-110.72055556,1,
16244,"YXJ","Fort St. John Airport","Fort St. John, Canada","Canada",56.23333333,-120.73333333,0,
16244,"YXJ","Fort St. John Airport","Fort St. John, Canada","Canada",56.23805556,-120.74027778,0,
16244,"YXJ","Fort St. John Airport","Fort St. John, Canada","Canada",56.23833333,-120.74027778,1,
16245,"YXK","Rimouski Airport","Rimouski, Canada","Canada",48.47805556,-68.49694444,0,
16245,"YXK","Rimouski Airport","Rimouski, Canada","Canada",48.47777778,-68.49638889,1,
16246,"YXL","Sioux Lookout Airport","Sioux Lookout, Canada","Canada",50.11666667,-91.90277778,0,
16246,"YXL","Sioux Lookout Airport","Sioux Lookout, Canada","Canada",50.11416667,-91.90555556,1,
16247,"YXP","Pangnirtung Airport","Pangnirtung, Canada","Canada",66.14527778,-65.71305556,0,
16247,"YXP","Pangnirtung Airport","Pangnirtung, Canada","Canada",66.14527778,-65.71305556,0,
16247,"YXP","Pangnirtung Airport","Pangnirtung, Canada","Canada",66.14500000,-65.71361111,1,
16248,"YXQ","Beaver Creek Airport","Beaver Creek, Canada","Canada",62.41027778,-140.86888889,1,
16249,"YXR","Earlton Airport","Earlton, Canada","Canada",47.69722222,-79.85194444,0,
16249,"YXR","Timiskaming Regional","Earlton, Canada","Canada",47.69500000,-79.84888889,1,
16250,"YXS","Prince George Airport","Prince George, Canada","Canada",53.89166667,-122.67500000,0,
16250,"YXS","Prince George Airport","Prince George, Canada","Canada",53.88416667,-122.67750000,1,
16251,"YXT","Terrace Airport","Terrace, Canada","Canada",54.46555556,-128.57444444,0,
16251,"YXT","Terrace Airport","Terrace, Canada","Canada",54.46861111,-128.57833333,1,
16252,"YXU","London Airport","London, Canada","Canada",43.03333333,-81.15000000,0,
16252,"YXU","London Airport","London, Canada","Canada",43.03305556,-81.15111111,1,
16253,"YXX","Abbotsford Airport","Abbotsford, Canada","Canada",49.02388889,-122.36611111,0,
16253,"YXX","Abbotsford Airport","Abbotsford, Canada","Canada",49.01916667,-122.38000000,1,
16254,"YXY","Whitehorse International","Whitehorse, Canada","Canada",60.71666667,-135.06666667,0,
16254,"YXY","Whitehorse International","Whitehorse, Canada","Canada",60.70944444,-135.06722222,0,
16254,"YXY","Erik Nielsen International","Whitehorse, Canada","Canada",60.70944444,-135.06722222,1,
16255,"YXZ","Wawa Airport","Wawa, Canada","Canada",47.96250000,-84.78583333,0,
16255,"YXZ","Wawa Airport","Wawa, Canada","Canada",47.96694444,-84.78638889,1,
16256,"YYB","North Bay Airport","North Bay, Canada","Canada",46.36583333,-79.42138889,0,
16256,"YYB","North Bay Airport","North Bay, Canada","Canada",46.36388889,-79.42416667,1,
16257,"YYC","Calgary International","Calgary, Canada","Canada",51.11277778,-114.01972222,0,
16257,"YYC","Calgary International","Calgary, Canada","Canada",51.11388889,-114.02000000,0,
16257,"YYC","Calgary International","Calgary, Canada","Canada",51.12250000,-114.01333333,1,
16258,"YYD","Smithers Airport","Smithers, Canada","Canada",54.82555556,-127.18027778,0,
16258,"YYD","Smithers Airport","Smithers, Canada","Canada",54.82527778,-127.18277778,1,
16259,"YYE","Fort Nelson Airport","Fort Nelson, Canada","Canada",58.83333333,-122.58333333,0,
16259,"YYE","Fort Nelson Airport","Fort Nelson, Canada","Canada",58.83638889,-122.59694444,1,
16260,"YYF","Penticton Airport","Penticton, Canada","Canada",49.46472222,-119.60000000,0,
16260,"YYF","Penticton Airport","Penticton, Canada","Canada",49.46250000,-119.60222222,1,
16261,"YYG","Charlottetown Airport","Charlottetown, Canada","Canada",46.28833333,-63.12972222,0,
16261,"YYG","Charlottetown Airport","Charlottetown, Canada","Canada",46.28916667,-63.11916667,1,
16262,"YYH","Spence Bay Airport","Spence Bay, Canada","Canada",69.54555556,-93.57694444,0,
16262,"YYH","Taloyoak Airport","Taloyoak, Canada","Canada",69.54555556,-93.57694444,0,
16262,"YYH","Taloyoak Airport","Taloyoak, Canada","Canada",69.54611111,-93.57611111,0,
16262,"YYH","Taloyoak Airport","Taloyoak, Canada","Canada",69.54666667,-93.57694444,1,
16263,"YYJ","Victoria International","Victoria, Canada","Canada",48.64861111,-123.42361111,0,
16263,"YYJ","Victoria International","Victoria, Canada","Canada",48.64722222,-123.42583333,1,
16264,"YYL","Lynn Lake Airport","Lynn Lake, Canada","Canada",56.86666667,-101.06666667,0,
16264,"YYL","Lynn Lake Airport","Lynn Lake, Canada","Canada",56.86388889,-101.07611111,0,
16264,"YYL","Lynn Lake Airport","Lynn Lake, Canada","Canada",56.86444444,-101.07611111,1,
16265,"YYN","Swift Current Airport","Swift Current, Canada","Canada",50.28333333,-107.68333333,0,
16265,"YYN","Swift Current Airport","Swift Current, Canada","Canada",50.29194444,-107.69055556,0,
16265,"YYN","Swift Current Airport","Swift Current, Canada","Canada",50.29250000,-107.69083333,1,
16266,"YYQ","Churchill Airport","Churchill, Canada","Canada",58.75000000,-94.06666667,0,
16266,"YYQ","Churchill Airport","Churchill, Canada","Canada",58.73916667,-94.06638889,1,
16267,"YYR","Goose Bay Airport","Goose Bay, Canada","Canada",53.31666667,-60.41666667,0,
16267,"YYR","Goose Bay Airport","Goose Bay, Canada","Canada",53.31916667,-60.42583333,1,
16268,"YYT","St. John's International","St. John's, Canada","Canada",47.61694444,-52.75000000,0,
16268,"YYT","St. John's International","St. John's, Canada","Canada",47.61861111,-52.75250000,1,
16269,"YYU","Kapuskasing Airport","Kapuskasing, Canada","Canada",49.41250000,-82.47083333,0,
16269,"YYU","Kapuskasing Airport","Kapuskasing, Canada","Canada",49.41166667,-82.46861111,0,
16269,"YYU","Kapuskasing Airport","Kapuskasing, Canada","Canada",49.41166667,-82.46833333,1,
16270,"YYY","Mont Joli Airport","Mont Joli, Canada","Canada",48.60000000,-68.20000000,0,
16270,"YYY","Mont Joli Airport","Mont Joli, Canada","Canada",48.60888889,-68.20750000,1,
16271,"YYZ","Lester B. Pearson International","Toronto, Canada","Canada",43.67972222,-79.62500000,0,
16271,"YYZ","Lester B. Pearson International","Toronto, Canada","Canada",43.67666667,-79.63055556,1,
16272,"YZE","Gore Bay/Manitoulin","Gore Bay, Canada","Canada",45.88527778,-82.56777778,0,
16272,"YZE","Gore Bay/Manitoulin","Gore Bay, Canada","Canada",45.88166667,-82.56722222,0,
16272,"YZE","Gore Bay/Manitoulin","Gore Bay, Canada","Canada",45.88166667,-82.56833333,0,
16272,"YZE","Gore Bay/Manitoulin","Gore Bay, Canada","Canada",45.88416667,-82.56833333,1,
16273,"YZF","Yellowknife Airport","Yellowknife, Canada","Canada",62.46888889,-114.44416667,0,
16273,"YZF","Yellowknife Airport","Yellowknife, Canada","Canada",62.46277778,-114.44027778,0,
16273,"YZF","Yellowknife Airport","Yellowknife, Canada","Canada",62.46305556,-114.44027778,1,
16274,"YZH","Slave Lake Airport","Slave Lake, Canada","Canada",55.29333333,-114.77833333,0,
16274,"YZH","Slave Lake Airport","Slave Lake, Canada","Canada",55.29305556,-114.77722222,1,
16275,"YZP","Sandspit Airport","Sandspit, Canada","Canada",53.25444444,-131.81277778,0,
16275,"YZP","Sandspit Airport","Sandspit, Canada","Canada",53.25416667,-131.81388889,1,
16276,"YZR","Chris Hadfield","Sarnia, Canada","Canada",42.99722222,-82.31111111,0,
16276,"YZR","Chris Hadfield","Sarnia, Canada","Canada",42.99944444,-82.30888889,0,
16276,"YZR","Chris Hadfield","Sarnia, Canada","Canada",42.99972222,-82.30944444,1,
16277,"YZS","Coral Harbour Airport","Coral Harbour, Canada","Canada",64.19333333,-83.35944444,0,
16277,"YZS","Coral Harbour Airport","Coral Harbour, Canada","Canada",64.19333333,-83.35944444,1,
16278,"YZT","Port Hardy Airport","Port Hardy, Canada","Canada",50.68055556,-127.36388889,0,
16278,"YZT","Port Hardy Airport","Port Hardy, Canada","Canada",50.68055556,-127.36666667,1,
16279,"YZV","Sept-Iles Airport","Sept-Iles, Canada","Canada",50.21666667,-66.28333333,0,
16279,"YZV","Sept-Iles Airport","Sept-Iles, Canada","Canada",50.22333333,-66.26555556,1,
16280,"ZAA","Alice Arm Airport","Alice Arm, Canada","Canada",55.46666667,-129.48333333,1,
16281,"ZAD","Zadar Airport","Zadar, Yugoslavia","Yugoslavia",44.09777778,15.35666667,0,
16281,"ZAD","Zadar Airport","Zadar, Yugoslavia","Yugoslavia",44.09777778,15.35666667,0,
16281,"ZAD","Zadar Airport","Zadar, Croatia","Croatia",44.09416667,15.36388889,0,
16281,"ZAD","Zadar Airport","Zadar, Croatia","Croatia",44.10833333,15.34666667,1,
16282,"ZAG","Zagreb Airport","Zagreb, Yugoslavia","Yugoslavia",45.74305556,16.07027778,0,
16282,"ZAG","Zagreb Airport","Zagreb, Yugoslavia","Yugoslavia",45.74305556,16.07027778,0,
16282,"ZAG","Zagreb Airport","Zagreb, Croatia","Croatia",45.74166667,16.07027778,0,
16282,"ZAG","Zagreb Airport","Zagreb, Croatia","Croatia",45.74194444,16.06722222,1,
16283,"ZAH","Zahedan International","Zahedan, Iran","Iran",29.46194444,60.90694444,0,
16283,"ZAH","Zahedan International","Zahedan, Iran","Iran",29.47555556,60.90500000,1,
16284,"ZAL","Las Marias","Valdivia, Chile","Chile",-39.79166667,-73.23944444,0,
16284,"ZAL","Las Marias","Valdivia, Chile","Chile",-39.79694444,-73.24166667,1,
16285,"ZAM","Zamboanga International","Zamboanga, Philippines","Philippines",6.92305556,122.05888889,0,
16285,"ZAM","Zamboanga International","Zamboanga, Philippines","Philippines",6.92250000,122.05972222,1,
16286,"ZAZ","Zaragoza AB","Zaragoza, Spain","Spain",41.66666667,-1.03888889,0,
16286,"ZAZ","Zaragoza AB","Zaragoza, Spain","Spain",41.66611111,-1.04166667,1,
16288,"ZBF","Bathurst Airport","Bathurst, Canada","Canada",47.62916667,-65.73888889,0,
16288,"ZBF","Bathurst Airport","Bathurst, Canada","Canada",47.62972222,-65.73888889,1,
16289,"ZBL","Biloela (Thangool)","Biloela, Australia","Australia",-24.49500000,150.57305556,0,
16289,"ZBL","Biloela (Thangool)","Biloela, Australia","Australia",-24.49388889,150.57611111,1,
16290,"ZBM","Bromont Airport","Bromont, Canada","Canada",45.29027778,-72.74166667,0,
16290,"ZBM","Bromont Airport","Bromont, Canada","Canada",45.29083333,-72.74194444,0,
16290,"ZBM","Bromont Roland Desourdy","Bromont, Canada","Canada",45.29083333,-72.74194444,1,
16291,"ZBO","Bowen Airport","Bowen, Australia","Australia",-20.01666667,148.21666667,0,
16291,"ZBO","Bowen Airport","Bowen, Australia","Australia",-20.01777778,148.21527778,1,
16292,"ZBX","John the Diver","Branson, MO","United States",36.65166667,-93.34583333,1,
16293,"ZCL","Zacatecas International","Zacatecas, Mexico","Mexico",22.89722222,-102.68694444,0,
16293,"ZCL","General Leobardo C. Ruiz International","Zacatecas, Mexico","Mexico",22.89583333,-102.68666667,1,
16294,"ZCO","Maquehue","Temuco, Chile","Chile",-38.76388889,-72.63694444,0,
16294,"ZCO","Maquehue","Temuco, Chile","Chile",-38.76694444,-72.63722222,0,
16294,"ZCO","Maquehue","Temuco, Chile","Chile",-38.76694444,-72.63444444,1,
16295,"ZEL","Bella Bella (Denny Island)","Bella Bella, Canada","Canada",52.13972222,-128.06361111,0,
16295,"ZEL","Denny Island","Bella Bella, Canada","Canada",52.13972222,-128.06361111,1,
16296,"ZFA","Faro Airport","Faro, Canada","Canada",62.20750000,-133.37583333,0,
16296,"ZFA","Faro Airport","Faro, Canada","Canada",62.20694444,-133.37333333,1,
16297,"ZFM","Fort McPherson Airport","Fort McPherson, Canada","Canada",67.40777778,-134.86027778,0,
16297,"ZFM","Fort McPherson Airport","Fort McPherson, Canada","Canada",67.40750000,-134.86055556,0,
16297,"ZFM","Fort McPherson Airport","Fort McPherson, Canada","Canada",67.40694444,-134.85972222,1,
16298,"ZFN","Fort Norman Airport","Fort Norman, Canada","Canada",64.91666667,-125.56666667,1,
16299,"ZGF","Grand Forks Airport","Grand Forks, Canada","Canada",49.01666667,-118.43333333,0,
16299,"ZGF","Grand Forks Airport","Grand Forks, Canada","Canada",49.01555556,-118.43055556,1,
16300,"ZGM","Ngoma Airport","Ngoma, Zambia","Zambia",-15.95833333,25.93444444,0,
16300,"ZGM","Ngoma Airport","Ngoma, Zambia","Zambia",-15.96638889,25.93166667,0,
16300,"ZGM","Ngoma Airport","Ngoma, Zambia","Zambia",-15.96611111,25.93277778,1,
16301,"ZGS","Gethsemani Airport","Gethsemani, Canada","Canada",50.33333333,-60.66666667,1,
16302,"ZHA","Zhanjiang Airport","Zhanjiang, China","China",21.21583333,110.35888889,0,
16302,"ZHA","Zhanjiang Airport","Zhanjiang, China","China",21.21500000,110.35833333,1,
16303,"ZIG","Ziguinchor Airport","Ziguinchor, Senegal","Senegal",12.55611111,-16.27583333,0,
16303,"ZIG","Ziguinchor Airport","Ziguinchor, Senegal","Senegal",12.55555556,-16.28388889,1,
16304,"ZIH","Ixtapa-Zihuatanejo International","Ixtapa/Zihuatanejo, Mexico","Mexico",17.60972222,-101.49166667,0,
16304,"ZIH","Ixtapa-Zihuatanejo International","Ixtapa/Zihuatanejo, Mexico","Mexico",17.60166667,-101.46055556,1,
16305,"ZKB","Kasaba Bay Airport","Kasaba Bay, Zambia","Zambia",-8.52222222,30.65972222,0,
16305,"ZKB","Kasaba Bay Airport","Kasaba Bay, Zambia","Zambia",-8.52472222,30.66166667,1,
16306,"ZLO","Playa de Oro International","Manzanillo, Mexico","Mexico",19.14472222,-104.55861111,1,
16307,"ZLT","La Tabatiere Airport","La Tabatiere, Canada","Canada",50.83333333,-58.95000000,0,
16307,"ZLT","La Tabatiere Airport","La Tabatiere, Canada","Canada",50.83083333,-58.97555556,1,
16308,"ZMD","Sena Madureira Airport","Sena Madureira, Brazil","Brazil",-9.07138889,-68.65472222,1,
16309,"ZMT","Masset Airport","Masset, Canada","Canada",54.02472222,-132.11833333,0,
16309,"ZMT","Masset Airport","Masset, Canada","Canada",54.02722222,-132.12500000,1,
16310,"ZNA","Harbour","Nanaimo, Canada","Canada",49.15000000,-123.93333333,1,
16311,"ZNC","Nyac Airport","Nyac, AK","United States",60.98138889,-159.99111111,0,
16311,"ZNC","Nyac Airport","Nyac, AK","United States",60.98055556,-159.99361111,1,
16312,"ZND","Zinder Airport","Zinder, Niger","Niger",13.77944444,8.98305556,0,
16312,"ZND","Zinder Airport","Zinder, Niger","Niger",13.77888889,8.98361111,1,
16313,"ZNE","Newman Airport","Newman, Australia","Australia",-23.41166667,119.80000000,0,
16313,"ZNE","Newman Airport","Newman, Australia","Australia",-23.41777778,119.80277778,1,
16314,"ZNQ","Ingolstadt Airport","Ingolstadt, West Germany","West Germany",48.76666667,11.41666667,0,
16314,"ZNQ","Ingolstadt Airport","Ingolstadt, Germany","Germany",48.76666667,11.41666667,1,
16315,"ZNZ","Zanzibar International","Zanzibar, Tanzania","Tanzania",-6.21916667,39.22194444,0,
16315,"ZNZ","Abeid Amani Karume International","Zanzibar, Tanzania","Tanzania",-6.22444444,39.22500000,0,
16315,"ZNZ","Abeid Amani Karume International","Zanzibar, Tanzania","Tanzania",-6.22500000,39.22527778,0,
16315,"ZNZ","Abeid Amani Karume International","Zanzibar, Tanzania","Tanzania",-6.22444444,39.22527778,0,
